Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS6E/XCS601 [CR605],FREE,FREE,FREE,FREE,FREE,FREE,FREE
Tue,FREE,FREE,CS6F/XCS601 [CR603],CS6E/XCS601 [CR602],FREE,FREE,FREE,FREE
Wed,FREE,FREE,FREE,FREE,CS6D/XCS601 [CR601],FREE,FREE,FREE
Thu,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
Fri,FREE,FREE,CS6F/XCS601 [CR605],FREE,FREE,CS6D/XCS601 [CR603],FREE,FREE
