Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,FREE,FREE,CS4D/TCS-408 [CR605],CS4D/PCS-408 [LAB2],CS4D/PCS-408(L) [LAB2]
Tue,CS4D/TCS-408 [CR605],CS4B/TCS-408 [CR606],CS4B/TCS-408 [CR606],FREE,FREE,FREE,CS4B/TCS-408 [CR606],FREE
Wed,FREE,FREE,CS4E/TCS-408 [CR401],FREE,FREE,FREE,FREE,FREE
Thu,FREE,FREE,CS4D/TCS-408 [CR605],FREE,CS4E/TCS-408 [CR401],FREE,FREE,FREE
Fri,CS4E/PCS-408 [LAB1],CS4E/PCS-408(L) [LAB1],FREE,FREE,FREE,CS4E/TCS-408 [CR401],CS4B/PCS-408 [LAB3],CS4B/PCS-408(L) [LAB3]
