Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS6C/TCS-693 [CR601],FREE,FREE,FREE,CS6F/TCS-693 [CR403],FREE,CS6B/PCS-693 [LAB2],CS6B/PCS-693(L) [LAB2]
Tue,FREE,CS6F/TCS-693 [CR403],CS6F/PCS-693 [LAB1],CS6F/PCS-693(L) [LAB1],FREE,FREE,FREE,FREE
Wed,CS6D/PCS-693 [LAB2],CS6D/PCS-693(L) [LAB2],CS6F/TCS-693 [CR403],FREE,FREE,FREE,FREE,CS6C/TCS-693 [CR601]
Thu,FREE,FREE,FREE,CS6E/SCS-601 [SEMR2],CS6C/TCS-693 [CR601],FREE,FREE,FREE
Fri,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
