Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,CS4C/TCS-408 [CR402],FREE,FREE,FREE,FREE,FREE,FREE
Tue,FREE,FREE,FREE,FREE,FREE,CS4A/TCS-408 [CR401],CS4C/TCS-408 [CR402],FREE
Wed,CS4C/TCS-408 [CR402],CS4A/TCS-408 [CR401],CS4A/PCS-408 [LAB2],CS4A/PCS-408(L) [LAB2],FREE,FREE,FREE,FREE
Thu,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
Fri,FREE,FREE,CS4A/TCS-408 [CR401],FREE,FREE,FREE,CS4C/PCS-408 [LAB4],CS4C/PCS-408(L) [LAB4]
