Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,CS6F/TCS-601 [CR601],CS4E/TCS-402 [CR402],FREE,FREE,FREE,FREE
Tue,FREE,CS6C/TCS-601 [CR401],FREE,FREE,CS6C/TCS-601 [CR401],FREE,FREE,FREE
Wed,CS4D/TCS-402 [CR603],CS6F/TCS-601 [CR601],CS4E/TCS-402 [CR402],FREE,FREE,FREE,CS6F/TCS-601 [CR601],CS4E/TCS-409 [CR603]
Thu,FREE,CS4E/TCS-409 [CR603],CS4D/TCS-402 [CR603],FREE,FREE,CS6C/TCS-601 [CR401],FREE,FREE
Fri,CS4E/TCS-409 [CR603],CS4E/TCS-402 [CR402],CS4D/TCS-402 [CR603],FREE,FREE,FREE,FREE,FREE
