Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS6A/TCS-614 [CR601],FREE,CS6D/TCS-614 [CR401],CS6F/TCS-614 [CR601],FREE,FREE,FREE,CS6F/TCS-614 [CR601]
Tue,FREE,FREE,FREE,FREE,CS6D/SCS-601 [SEMR1],FREE,FREE,CS6D/TCS-614 [CR401]
Wed,FREE,CS6D/TCS-614 [CR401],FREE,CS6F/TCS-614 [CR601],FREE,CS6A/TCS-614 [CR601],FREE,FREE
Thu,CS4B/TCS-402 [CR605],FREE,FREE,CS4B/TCS-402 [CR605],FREE,FREE,FREE,CS4B/TCS-402 [CR605]
Fri,FREE,FREE,FREE,FREE,FREE,CS6A/TCS-614 [CR601],FREE,FREE
