Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS6D/PCS-614 (KU),CS6D/PCS-614(L) (KU),CS4C/PCS-408 (KM),CS4C/PCS-408(L) (KM),FREE,FREE,FREE,FREE
Tue,CS6B/PCS-666 (SJ),CS6B/PCS-666(L) (SJ),FREE,FREE,FREE,FREE,FREE,FREE
Wed,FREE,FREE,FREE,FREE,CS6A/PCS-693 (MU),CS6A/PCS-693(L) (MU),CS6F/PCS-693 (SP),CS6F/PCS-693(L) (SP)
Thu,FREE,FREE,CS4E/PCS-409 (AG),CS4E/PCS-409(L) (AG),FREE,FREE,FREE,FREE
Fri,CS4B/PCS-408 (DC),CS4B/PCS-408(L) (DC),FREE,FREE,FREE,FREE,FREE,FREE
