Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS6C/TCS-614 [CR606],FREE,FREE,FREE,CS6F/SCS-601 [SEMR2],CS4B/TCS-403 [CR401],CS4B/PCS-403 [LAB3],CS4B/PCS-403(L) [LAB3]
Tue,CS6E/TCS-614 [CR401],CS6C/TCS-614 [CR606],CS6B/TCS-611 [CR403],CS6B/TCS-611 [CR403],CS6E/TCS-611 [CR606],FREE,FREE,CS6A/TCS-611 [CR601]
Wed,CS6F/TCS-611 [CR605],CS4B/TCS-403 [CR401],FREE,CS6C/TCS-614 [CR606],CS6C/TCS-611 [CR403],FREE,FREE,CS6A/TCS-611 [CR601]
Thu,CS6C/TCS-611 [CR403],CS6E/TCS-611 [CR606],CS6E/TCS-614 [CR401],CS6F/TCS-611 [CR605],CS6A/TCS-611 [CR601],CS6C/TCS-611 [CR403],CS6D/TCS-611 [CR603],FREE
Fri,FREE,CS6E/TCS-611 [CR606],CS6B/TCS-611 [CR403],CS6D/TCS-611 [CR603],CS6D/TCS-611 [CR603],CS6E/TCS-614 [CR401],CS4B/TCS-403 [CR401],CS6F/TCS-611 [CR605]
