Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,TCS-403 (GSJ) [CR602],TCS-421 (HP) [CR403],FREE,TCS-408 (KM) [CR403],FREE,FREE
Tue,PESE-400 (SK) [SEMR1],PESE-400(L) (SK) [SEMR1],TCS-421 (HP) [CR403],XCS-401 (DT) [CR401],PCS-403 (GSJ) [LAB4],PCS-403(L) (GSJ) [LAB4],FREE,FREE
Wed,XCS-401 (DT) [CR401],TCS-402 (SKS) [CR602],TCS-403 (GSJ) [CR602],FREE,TCS-403 (GSJ) [CR602],FREE,PCS-408 (KM) [LAB1],PCS-408(L) (KM) [LAB1]
Thu,TCS-408 (KM) [CR403],TCS-409 (SC) [CR602],TCS-408 (KM) [CR403],FREE,FREE,FREE,TCS-421 (HP) [CR403],FREE
Fri,FREE,FREE,TCS-409 (SC) [CR602],TCS-402 (SKS) [CR602],PCS-409 (AG) [LAB3],PCS-409(L) (AG) [LAB3],TCS-409 (SC) [CR602],TCS-402 (SKS) [CR602]
