Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
Tue,FREE,FREE,CS6A/PESE-600 [SEMR1],FREE,FREE,FREE,FREE,CS6E/PESE-600 [SEMR1]
Wed,FREE,CS4D/XCS-401 [CR402],CS6F/XCS-601 [CR403],FREE,FREE,FREE,FREE,FREE
Thu,FREE,CS6F/XCS-601 [CR403],FREE,FREE,FREE,FREE,FREE,FREE
Fri,FREE,FREE,FREE,FREE,CS4D/XCS-401 [CR402],FREE,FREE,FREE
