Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,CS6D/PESE600 (T_NID),FREE,FREE,FREE,FREE,FREE,FREE
Tue,CS6E/SCS601 (T_SHJ),FREE,FREE,CS6C/SCS601 (T_SHJ),FREE,FREE,CS6D/SCS601 (T_SHJ),FREE
Wed,FREE,CS6F/SCS601 (T_SHJ),FREE,CS6B/PESE600 (T_MAY),FREE,FREE,CS6B/SCS601 (T_SHJ),FREE
Thu,FREE,CS6E/PESE600 (T_NID),FREE,CS6F/PESE600 (T_NID),FREE,CS6A/PESE600 (T_MAY),FREE,FREE
Fri,CS6A/SCS601 (T_SHJ),FREE,FREE,CS6C/PESE600 (T_MAY),FREE,FREE,FREE,FREE
