Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,CS6F/XCS-601 (LS),FREE,FREE,FREE,FREE,FREE
Tue,FREE,FREE,CS6F/TCS-695 (PK),CS6C/XCS-601 (NB),CS4A/TCS-408 (KM),FREE,CS4C/TCS-409 (SC),CS6C/XCS-601 (NB)
Wed,FREE,FREE,CS4C/TCS-409 (SC),CS4C/XCS-401 (DT),CS6F/TCS-695 (PK),CS4A/TCS-408 (KM),CS6A/TCS-695 (PK),CS6F/XCS-601 (LS)
Thu,CS6E/TCS-614 (AB),CS6A/TCS-695 (PK),FREE,CS6F/TCS-695 (PK),FREE,FREE,FREE,FREE
Fri,FREE,CS6E/TCS-614 (AB),CS4A/TCS-408 (KM),CS6A/TCS-695 (PK),CS4C/TCS-409 (SC),CS4C/XCS-401 (DT),CS6E/TCS-614 (AB),FREE
