Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS6C/TCS-611 (AB),CS6C/TCS-601 (MK),FREE,FREE,FREE,CS6A/TCS-601 (RS),CS6E/TCS-695 (PK),FREE
Tue,CS6E/TCS-695 (PK),FREE,FREE,FREE,CS6A/TCS-601 (RS),CS6C/TCS-651 (AD),CS4D/TCS-409 (SKS),CS4D/TCS-409 (SKS)
Wed,FREE,CS6E/TCS-695 (PK),CS6C/TCS-611 (AB),FREE,CS6C/TCS-601 (MK),FREE,FREE,CS6C/TCS-614 (AB)
Thu,FREE,FREE,CS4D/TCS-409 (SKS),CS6C/TCS-651 (AD),CS6A/TCS-601 (RS),FREE,CS6C/TCS-651 (AD),CS6C/TCS-611 (AB)
Fri,FREE,FREE,CS6C/TCS-614 (AB),FREE,FREE,CS6C/TCS-601 (MK),CS6C/TCS-614 (AB),FREE
