Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS6A/XCS-601 (DT),FREE,CS4C/TCS-403 (GSJ),CS4A/TCS-402 (RS),CS6E/TCS-693 (HP),CS6B/TCS-693 (HP),CS6F/TCS-611 (AB),FREE
Tue,CS4A/XCS-401 (SA),FREE,CS6A/XCS-601 (DT),CS6B/TCS-693 (HP),CS6B/TCS-693 (HP),CS4A/TCS-402 (RS),CS4A/XCS-401 (SA),CS6E/TCS-693 (HP)
Wed,CS4D/XCS-401 (LS),CS4C/TCS-402 (SKS),CS4C/TCS-403 (GSJ),FREE,CS4C/TCS-403 (GSJ),FREE,CS6F/TCS-611 (AB),FREE
Thu,FREE,CS4C/TCS-409 (SC),CS6D/TCS-693 (SC),CS6D/TCS-693 (SC),FREE,CS4D/XCS-401 (LS),FREE,CS6E/TCS-693 (HP)
Fri,CS4A/TCS-402 (RS),CS6D/TCS-693 (SC),CS4C/TCS-409 (SC),CS4C/TCS-402 (SKS),CS6F/TCS-611 (AB),FREE,CS4C/TCS-409 (SC),CS4C/TCS-402 (SKS)
