Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS6E/TCS693 [CR605],FREE,FREE,FREE,FREE,FREE,FREE,FREE
Tue,FREE,FREE,FREE,FREE,FREE,FREE,FREE,CS6E/TCS693 [CR605]
Wed,FREE,FREE,CS6F/TCS693 [CR604],CS6D/TCS693 [CR605],FREE,FREE,FREE,FREE
Thu,FREE,CS6F/TCS693 [CR606],CS6D/TCS693 [CR605],FREE,CS6E/TCS693 [CR604],FREE,FREE,FREE
Fri,FREE,CS6F/TCS693 [CR604],FREE,FREE,CS6D/TCS693 [CR605],FREE,FREE,FREE
