Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS4B/TCS-464 [CR403],FREE,CS6C/SCS-601 [SEMR1],FREE,FREE,FREE,CS6B/TCS-666 [CR602],FREE
Tue,CS4E/TCS-421 [CR606],FREE,CS6B/TCS-666 [CR602],CS4E/TCS-421 [CR606],FREE,FREE,FREE,FREE
Wed,CS4B/TCS-464 [CR403],FREE,CS4B/PCS-464 [LAB2],CS4B/PCS-464(L) [LAB2],CS6B/PCS-666 [LAB1],CS6B/PCS-666(L) [LAB1],FREE,FREE
Thu,FREE,FREE,FREE,FREE,FREE,FREE,CS4E/TCS-421 [CR606],FREE
Fri,CS4B/TCS-464 [CR403],FREE,CS6B/TCS-666 [CR602],FREE,FREE,FREE,FREE,FREE
