Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,FREE,FREE,CS4E/TCS-421 (SJ),FREE,FREE
Tue,CS6B/TCS-611 (AB),CS6C/TCS-601 (MK),FREE,FREE,CS6C/TCS-601 (MK),CS4A/TCS-408 (KM),FREE,CS6B/TCS-611 (AB)
Wed,FREE,CS4A/TCS-408 (KM),CS6D/TCS-614 (AA),CS6B/TCS-611 (AB),FREE,FREE,CS4E/TCS-421 (SJ),FREE
Thu,FREE,CS6D/TCS-614 (AA),CS6D/TCS-614 (AA),FREE,FREE,CS6C/TCS-601 (MK),FREE,FREE
Fri,FREE,FREE,CS4A/TCS-408 (KM),FREE,FREE,FREE,CS4E/TCS-421 (SJ),FREE
