Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,CS6E/TCS601 (T_ARN),CS6D/TCS666 (T_RAV),CS6D/XCS601 (T_DIV),CS6D/TCS611 (T_ROH),FREE,FREE,FREE
Tue,CS6C/TCS611 (T_ANB),CS6D/TCS601 (T_ARN),FREE,CS6D/TCS666 (T_RAV),CS6D/TCS695 (T_PRI),CS6D/TCS611 (T_ROH),FREE,FREE
Wed,CS6D/TCS601 (T_ARN),FREE,CS6D/XCS601 (T_DIV),CS6C/TCS611 (T_ANB),CS6E/TCS601 (T_ARN),FREE,FREE,FREE
Thu,CS6E/XCS601 (T_DIV),FREE,FREE,CS6C/TCS611 (T_ANB),FREE,CS6D/TCS611 (T_ROH),CS6D/TCS695 (T_PRI),FREE
Fri,CS6C/TCS601 (T_DEV),CS6E/XCS601 (T_DIV),CS6B/TCS601 (T_DEV),CS6D/TCS601 (T_ARN),FREE,CS6D/TCS666 (T_RAV),FREE,CS6C/TCS693 (T_HEP)
