Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS6E/TCS693 (T_VIJ),CS6C/TCS666 (T_SHJ),CS6A/TCS601 (T_DEV),CS6A/XCS601 (T_PAW),CS6A/TCS693 (T_HEP),CS6C/TCS693 (T_HEP),FREE,FREE
Tue,FREE,CS6C/XCS601 (T_PAW),CS6A/TCS601 (T_DEV),FREE,CS6E/TCS611 (T_ROH),FREE,CS6E/TCS695 (T_PRI),CS6E/TCS693 (T_VIJ)
Wed,FREE,CS6E/TCS611 (T_ROH),CS6C/TCS601 (T_DEV),CS6D/TCS693 (T_VIJ),FREE,FREE,FREE,FREE
Thu,CS6A/TCS666 (T_SHJ),CS6C/TCS601 (T_DEV),CS6D/TCS693 (T_VIJ),FREE,FREE,FREE,CS6B/TCS601 (T_DEV),FREE
Fri,CS6B/TCS666 (T_SHJ),CS6B/TCS611 (T_ANB),CS6A/XCS601 (T_PAW),CS6C/XCS601 (T_PAW),CS6D/TCS693 (T_VIJ),FREE,FREE,FREE
