Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,CS6A/PCS-693 (MU),CS6A/PCS-693(L) (MU),FREE,FREE,CS4A/PCS-403 (GSJ),CS4A/PCS-403(L) (GSJ)
Tue,CS4D/PCS-408 (DC),CS4D/PCS-408(L) (DC),CS4A/PCS-409 (AG),CS4A/PCS-409(L) (AG),FREE,FREE,FREE,FREE
Wed,CS4E/PCS-409 (AG),CS4E/PCS-409(L) (AG),FREE,FREE,CS6B/PCS-693 (SP),CS6B/PCS-693(L) (SP),CS6E/PCS-601 (VD),CS6E/PCS-601(L) (VD)
Thu,CS4A/PCS-408 (KM),CS4A/PCS-408(L) (KM),CS6B/PCS-666 (SJ),CS6B/PCS-666(L) (SJ),FREE,FREE,CS4B/PCS-464 (SJ),CS4B/PCS-464(L) (SJ)
Fri,FREE,FREE,CS4B/PCS-408 (DC),CS4B/PCS-408(L) (DC),FREE,FREE,FREE,FREE
