Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,CS4A/TCS-402 [CR602],FREE,CS6A/TCS-601 [CR603],FREE,FREE
Tue,CS6D/TCS-601 [CR606],FREE,FREE,FREE,CS6A/TCS-601 [CR603],CS4A/TCS-402 [CR602],FREE,FREE
Wed,FREE,CS6D/TCS-601 [CR606],FREE,CS6B/SCS-601 [SEMR1],FREE,FREE,CS6D/TCS-601 [CR606],FREE
Thu,FREE,FREE,FREE,FREE,CS6A/TCS-601 [CR603],FREE,FREE,FREE
Fri,CS4A/TCS-402 [CR602],FREE,FREE,FREE,FREE,FREE,FREE,FREE
