Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,CS6C/XCS-601 [CR601],FREE,FREE,FREE,FREE
Tue,CS6C/XCS-601 [CR601],FREE,FREE,FREE,FREE,FREE,FREE,FREE
Wed,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
Thu,FREE,CS4E/XCS-401 [CR402],CS4E/XCS-401 [CR402],FREE,FREE,FREE,FREE,FREE
Fri,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
