Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
Tue,CS4A/XCS-401 [CR602],FREE,FREE,FREE,FREE,FREE,CS4A/XCS-401 [CR602],FREE
Wed,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
Thu,CS4A/PESE-400 [SEMR2],CS4A/PESE-400(L) [SEMR2],FREE,FREE,FREE,FREE,FREE,FREE
Fri,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
