Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,FREE,FREE,FREE,CS4E/TCS-403 [CR402],CS4D/TCS-403 [CR604]
Tue,FREE,FREE,FREE,CS4E/TCS-403 [CR402],FREE,CS4D/TCS-403 [CR604],FREE,FREE
Wed,FREE,FREE,CS4E/PCS-403 [LAB1],CS4E/PCS-403(L) [LAB1],CS4D/PCS-403 [LAB3],CS4D/PCS-403(L) [LAB3],CS4D/TCS-403 [CR604],FREE
Thu,FREE,FREE,FREE,FREE,FREE,FREE,CS4E/TCS-403 [CR402],FREE
Fri,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
