Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS6A/XCS-601 [CR602],FREE,FREE,FREE,FREE,FREE,FREE,FREE
Tue,FREE,FREE,CS6A/XCS-601 [CR602],CS4C/XCS-401 [CR401],FREE,FREE,FREE,FREE
Wed,CS4C/XCS-401 [CR401],FREE,FREE,FREE,FREE,FREE,FREE,FREE
Thu,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
Fri,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
