Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,CS4C/TCS-421 [CR403],CS6E/TCS-693 [CR602],CS6B/TCS-693 [CR602],FREE,FREE
Tue,FREE,FREE,CS4C/TCS-421 [CR403],CS6B/TCS-693 [CR602],CS6B/TCS-693 [CR602],FREE,FREE,CS6E/TCS-693 [CR602]
Wed,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
Thu,FREE,FREE,FREE,FREE,FREE,FREE,CS4C/TCS-421 [CR403],CS6E/TCS-693 [CR602]
Fri,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
