Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS6F/PCS-693 (SP),CS6F/PCS-693(L) (SP),CS4C/PCS-408 (KM),CS4C/PCS-408(L) (KM),FREE,FREE,CS4D/PCS-408 (DC),CS4D/PCS-408(L) (DC)
Tue,FREE,FREE,FREE,FREE,CS6E/PCS-693 (MU),CS6E/PCS-693(L) (MU),FREE,FREE
Wed,CS6E/PCS-601 (VD),CS6E/PCS-601(L) (VD),CS4B/PCS-464 (SJ),CS4B/PCS-464(L) (SJ),CS4B/PCS-403 (AB),CS4B/PCS-403(L) (AB),FREE,FREE
Thu,FREE,FREE,FREE,FREE,CS4B/PCS-409 (AG),CS4B/PCS-409(L) (AG),FREE,FREE
Fri,FREE,FREE,FREE,FREE,FREE,FREE,CS6A/PCS-601 (VD),CS6A/PCS-601(L) (VD)
