Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,CS6F/PCS-693 [LAB3],CS6F/PCS-693(L) [LAB3],FREE,CS6F/TCS-693 [CR401],CS6D/PCS-693 [LAB3],CS6D/PCS-693(L) [LAB3]
Tue,FREE,CS6E/SCS-601 [SEMR2],FREE,FREE,CS6C/TCS-693 [CR402],CS6C/TCS-693 [CR402],FREE,FREE
Wed,FREE,FREE,FREE,CS6F/TCS-693 [CR401],CS6B/PCS-693 [LAB4],CS6B/PCS-693(L) [LAB4],FREE,FREE
Thu,CS6C/TCS-693 [CR402],FREE,FREE,FREE,FREE,FREE,FREE,FREE
Fri,FREE,FREE,FREE,FREE,CS6F/TCS-693 [CR401],FREE,FREE,FREE
