Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,CS6F/TCS-614 [CR401],CS4B/TCS-402 [CR401],FREE,FREE,CS6D/TCS-614 [CR601],FREE,FREE
Tue,FREE,FREE,FREE,FREE,CS6A/TCS-614 [CR601],FREE,FREE,FREE
Wed,CS6D/SCS-601 [SEMR1],FREE,CS6A/TCS-614 [CR601],CS6D/TCS-614 [CR601],FREE,CS6F/TCS-614 [CR401],FREE,FREE
Thu,FREE,CS6D/TCS-614 [CR601],CS6A/TCS-614 [CR601],CS6F/TCS-614 [CR401],FREE,FREE,FREE,FREE
Fri,FREE,CS4B/TCS-402 [CR401],FREE,FREE,FREE,CS4B/TCS-402 [CR401],FREE,FREE
