Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,FREE,FREE,FREE,CS4A/PCS-403 [LAB4],CS4A/PCS-403(L) [LAB4]
Tue,FREE,CS4C/TCS-403 [CR605],FREE,FREE,CS4A/TCS-403 [CR401],FREE,FREE,FREE
Wed,CS4C/PCS-403 [LAB1],CS4C/PCS-403(L) [LAB1],FREE,CS4C/TCS-403 [CR605],FREE,FREE,FREE,CS4A/TCS-403 [CR401]
Thu,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
Fri,CS4A/TCS-403 [CR401],FREE,FREE,FREE,FREE,FREE,CS4C/TCS-403 [CR605],FREE
