Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS4A/TCS-408 [CR606],FREE,FREE,FREE,FREE,FREE,FREE,FREE
Tue,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
Wed,FREE,FREE,FREE,FREE,FREE,CS4A/TCS-408 [CR606],CS4C/TCS-408 [CR604],FREE
Thu,CS4A/PCS-408 [LAB4],CS4A/PCS-408(L) [LAB4],FREE,FREE,CS4C/PCS-408 [LAB2],CS4C/PCS-408(L) [LAB2],FREE,FREE
Fri,FREE,CS4C/TCS-408 [CR604],CS4C/TCS-408 [CR604],CS4A/TCS-408 [CR606],FREE,FREE,FREE,FREE
