Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS6C/TCS-614 [CR401],FREE,FREE,CS6E/TCS-614 [CR603],CS4B/PCS-403 [LAB2],CS4B/PCS-403(L) [LAB2],CS6B/TCS-611 [CR605],CS6E/TCS-611 [CR605]
Tue,CS4B/TCS-403 [CR606],CS6D/TCS-611 [CR602],FREE,CS6C/TCS-614 [CR401],CS4B/TCS-403 [CR606],FREE,CS6E/TCS-614 [CR603],CS6E/TCS-614 [CR603]
Wed,CS6B/TCS-611 [CR605],CS6C/TCS-614 [CR401],CS6E/TCS-611 [CR605],FREE,CS6C/TCS-611 [CR605],CS6C/TCS-611 [CR605],CS6F/SCS-601 [SEMR2],CS6B/TCS-611 [CR605]
Thu,CS6F/TCS-611 [CR401],CS6C/TCS-611 [CR605],CS6E/TCS-611 [CR605],CS4B/TCS-403 [CR606],CS6F/TCS-611 [CR401],FREE,FREE,CS6F/TCS-611 [CR401]
Fri,FREE,FREE,CS6A/TCS-611 [CR601],CS6A/TCS-611 [CR601],CS6D/TCS-611 [CR602],FREE,CS6D/TCS-611 [CR602],CS6A/TCS-611 [CR601]
