Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS4E/PCS-403 [LAB4],CS4E/PCS-403(L) [LAB4],FREE,FREE,FREE,FREE,CS4E/TCS-403 [CR403],FREE
Tue,FREE,FREE,FREE,FREE,CS4D/TCS-403 [CR601],FREE,FREE,FREE
Wed,FREE,FREE,FREE,CS4E/TCS-403 [CR401],FREE,FREE,FREE,FREE
Thu,FREE,FREE,FREE,FREE,FREE,FREE,CS4D/TCS-403 [CR601],FREE
Fri,FREE,FREE,FREE,CS4D/TCS-403 [CR601],CS4E/TCS-403 [CR401],FREE,CS4D/PCS-403 [LAB4],CS4D/PCS-403(L) [LAB4]
