Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,CS6C/TCS-651 [CR403],FREE,FREE,FREE,FREE
Tue,CS6D/TCS-651 [CR403],FREE,FREE,FREE,FREE,FREE,FREE,FREE
Wed,FREE,FREE,FREE,FREE,FREE,CS6C/TCS-651 [CR403],FREE,FREE
Thu,FREE,FREE,FREE,FREE,FREE,FREE,CS6D/TCS-651 [CR403],FREE
Fri,FREE,CS6C/TCS-651 [CR403],FREE,FREE,FREE,FREE,CS6D/TCS-651 [CR403],FREE
