Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS4B/TCS-409 (SC),CS4D/TCS-408 (DC),FREE,CS4D/TCS-408 (DC),FREE,FREE,CS6A/XCS-601 (DT),FREE
Tue,CS6F/TCS-695 (PK),CS6F/TCS-695 (PK),CS6F/TCS-695 (PK),CS4A/TCS-408 (KM),CS4E/TCS-409 (MK),FREE,FREE,CS4A/TCS-408 (KM)
Wed,CS4B/TCS-409 (SC),FREE,CS4B/TCS-409 (SC),FREE,FREE,CS4A/TCS-408 (KM),CS4D/TCS-408 (DC),CS4E/TCS-409 (MK)
Thu,CS4E/TCS-409 (MK),FREE,FREE,CS4B/XCS-401 (GP),FREE,CS6A/TCS-601 (RS),FREE,FREE
Fri,FREE,CS6A/TCS-601 (RS),CS6A/TCS-601 (RS),CS6A/XCS-601 (DT),CS4B/XCS-401 (GP),FREE,FREE,FREE
